participantId,venueId,venueType,count,distance
676,1805,Restaurant,1,1764.9045527029637
676,1804,Restaurant,132,455.8663536992558
676,1801,Restaurant,323,1512.9753481042944
676,1800,Pub,5,1094.8208168233473
676,1799,Pub,32,1348.2911474415328
676,1798,Pub,8,1512.4711495484282
676,1344,Pub,27,5435.037975223149
676,1342,Pub,6,4803.86641605625
676,899,Restaurant,4,4589.711821562276
677,1805,Restaurant,4,1786.2661942396778
677,1804,Restaurant,103,460.0731193083512
677,1802,Restaurant,328,756.4628375048394
677,1801,Restaurant,3,1526.9732662941003
677,1800,Pub,60,1114.5656039709336
677,448,Restaurant,21,5961.78206685272
677,1798,Pub,31,1528.452275875312
677,1344,Pub,22,5453.47492689004
677,1342,Pub,136,4819.965756257637
677,899,Restaurant,2,4607.816275994931
677,1799,Pub,56,1369.4923105674773
678,1800,Pub,118,726.1823375669827
678,1803,Restaurant,21,1586.5698855651922
678,1802,Restaurant,10,1073.5909771698684
678,1801,Restaurant,13,1144.4359519862971
678,1799,Pub,143,396.4298397834895
678,1805,Restaurant,582,311.7835746022829
678,1344,Pub,44,3866.612737415797
678,1342,Pub,206,3457.396115496741
678,899,Restaurant,10,3066.139368522804
678,895,Restaurant,2,2706.946949557774
678,448,Restaurant,38,4537.57427717024
678,1798,Pub,98,947.1136902934808
679,1342,Pub,18,2990.09406652823
679,1344,Pub,84,3576.837557053959
679,1798,Pub,366,463.65655376102126
679,1799,Pub,36,835.177776414532
679,1800,Pub,47,793.2075804519674
679,1801,Restaurant,215,630.171526869997
68,1344,Pub,17,3245.489057589394
68,1342,Pub,35,4319.774419525105
68,899,Restaurant,2,3677.0140070851216
68,448,Restaurant,9,4125.507663867707
68,449,Restaurant,19,4247.861730071973
68,446,Restaurant,334,1899.988407168167
68,444,Pub,36,2230.4822895964294
68,443,Pub,15,4762.440462803576
68,442,Pub,262,3947.3047249899
68,447,Restaurant,297,2095.5488186028897
680,1805,Restaurant,2,1871.9927682223488
680,1804,Restaurant,265,455.6446775353693
680,1802,Restaurant,11,819.4236243044144
680,1801,Restaurant,6,1560.5588168140016
680,1800,Pub,173,1182.2906228625657
680,1799,Pub,115,1450.2533524979126
680,1798,Pub,91,1572.569924689479
680,1342,Pub,45,4863.097643455576
680,899,Restaurant,8,4662.925241702601
680,449,Restaurant,3,6812.468465289942
680,448,Restaurant,2,6006.714769009159
680,1344,Pub,77,5510.617168287164
681,1344,Pub,37,1358.568039143437
681,1805,Restaurant,321,3322.5957966554247
681,1345,Restaurant,293,869.7880159063233
681,1343,Pub,274,1630.8557782661594
681,448,Restaurant,4,1534.978385415685
681,895,Restaurant,11,1646.53162140439
681,893,Pub,37,1626.3492326062474
681,892,Pub,22,1635.6715058569318
681,1342,Pub,72,390.7199980196448
682,1349,Restaurant,1,746.1731114796338
682,1345,Restaurant,251,818.705125150447
682,1344,Pub,62,1417.073717389106
682,1343,Pub,198,1689.243664352504
682,1342,Pub,133,426.350025931631
682,895,Restaurant,19,1686.0104356673437
682,893,Pub,104,1665.9022625004577
682,892,Pub,46,1678.0196881779832
682,448,Restaurant,16,1574.8136258751686
682,899,Restaurant,5,762.3959856398635
683,1800,Pub,83,1182.2906228625657
683,1804,Restaurant,95,455.6446775353693
683,1805,Restaurant,1,1871.9927682223488
683,1802,Restaurant,7,819.4236243044144
683,1801,Restaurant,16,1560.5588168140016
683,1799,Pub,73,1450.2533524979126
683,448,Restaurant,8,6006.714769009159
683,1344,Pub,40,5510.617168287164
683,1342,Pub,64,4863.097643455576
683,899,Restaurant,4,4662.925241702601
683,447,Restaurant,322,7580.672385427143
683,1798,Pub,147,1572.569924689479
684,1343,Pub,45,1748.3014895258875
684,1348,Restaurant,322,1211.370586392946
684,1345,Restaurant,300,1354.5366971671197
684,1344,Pub,27,1364.1342100951492
684,1342,Pub,40,343.45576968313145
684,442,Pub,14,1546.6189194830847
684,895,Restaurant,6,2127.537971505459
684,443,Pub,282,1991.24977458927
684,899,Restaurant,4,1111.0610272979204
684,449,Restaurant,12,1837.5677270130104
684,448,Restaurant,9,1067.0589942439624
685,442,Pub,18,1571.2613971573744
685,443,Pub,12,2009.588610006988
685,448,Restaurant,73,1091.4439786140542
685,1342,Pub,475,351.5435915497407
685,1343,Pub,15,1769.5575875464683
685,1344,Pub,11,1387.0628362318228
685,1345,Restaurant,225,1335.9680150750798
686,1348,Restaurant,287,272.06223557651083
686,1344,Pub,158,2204.3121168164853
686,1343,Pub,165,2501.0437585701934
686,893,Pub,87,2388.705238396618
686,892,Pub,91,2420.092806640854
686,1342,Pub,113,1078.7369384308668
687,1342,Pub,92,3050.329464324784
687,1344,Pub,64,3734.651509798211
687,1798,Pub,174,241.55578106212587
687,1799,Pub,126,1008.465327168332
687,1800,Pub,109,808.3737017217893
687,1801,Restaurant,428,316.9855668587828
688,1801,Restaurant,322,3083.435627223928
688,1345,Restaurant,210,975.3537057116808
688,1344,Pub,273,1403.0241959270618
688,1343,Pub,49,1723.661763868717
688,1342,Pub,42,277.0509514359919
688,899,Restaurant,29,886.6330469644793
688,893,Pub,41,1845.5900945909164
688,449,Restaurant,6,2195.1407164990705
688,448,Restaurant,3,1398.2289311325237
688,442,Pub,39,1862.8358152585256
688,895,Restaurant,18,1865.900091492136
689,1345,Restaurant,175,995.4083139515564
689,1344,Pub,15,1393.120045967409
689,1343,Pub,143,1717.1778633968477
689,1342,Pub,23,261.574051409567
689,1347,Restaurant,322,910.5644347641048
689,893,Pub,9,1852.4067033079968
689,449,Restaurant,8,2175.015218198638
689,448,Restaurant,1,1378.4654622103917
689,442,Pub,158,1843.590116394085
689,895,Restaurant,10,1872.727871729249
69,1349,Restaurant,1,1760.415629355488
69,1344,Pub,42,884.9743604338141
69,1343,Pub,164,1295.6007636284974
69,1342,Pub,94,1061.881305677534
69,899,Restaurant,2,1369.2789959636752
69,895,Restaurant,22,2207.71659586878
69,448,Restaurant,690,174.03193682656178
69,443,Pub,66,1272.4038337499094
69,442,Pub,76,542.0193775586177
69,449,Restaurant,7,925.4694872815396
690,1799,Pub,132,1254.4192323788725
690,1801,Restaurant,1,1872.896506710759
690,1800,Pub,137,1599.3213701503462
690,1802,Restaurant,4,1949.039437575524
690,1798,Pub,96,1680.707021873775
690,1344,Pub,77,3312.0780469474207
690,1345,Restaurant,1,2451.318338052822
690,1342,Pub,44,3148.268243354444
690,899,Restaurant,6,2600.756945248336
690,1346,Restaurant,271,127.99452527851842
691,1805,Restaurant,28,879.6607316066923
691,1803,Restaurant,9,2365.839408019353
691,1801,Restaurant,15,1877.6382863456915
691,1800,Pub,101,1613.9004593613745
691,1799,Pub,141,1272.519098988336
691,1798,Pub,85,1686.2103706317675
691,1802,Restaurant,18,1965.0285060188007
691,1346,Restaurant,251,153.56375200718028
691,1344,Pub,40,3284.9445951063767
691,1342,Pub,247,3123.049558822769
691,899,Restaurant,329,2574.0953162672736
691,895,Restaurant,1,1987.9354315063108
691,448,Restaurant,59,4095.545380176544
691,1348,Restaurant,9,3235.4956514002847
692,1349,Restaurant,5,1561.3063741733597
692,1348,Restaurant,322,1535.664562886965
692,1344,Pub,77,1295.161767416784
692,1343,Pub,83,1713.3415711827176
692,1342,Pub,78,614.0092419949318
692,449,Restaurant,15,1471.0469025409873
692,895,Restaurant,10,2294.004674426905
692,448,Restaurant,317,730.4639919316622
692,443,Pub,215,1614.7013766454968
692,442,Pub,55,1210.320445529066
692,899,Restaurant,12,1292.241795499946
693,1344,Pub,42,1308.6113916147058
693,1346,Restaurant,322,3882.4151932891455
693,1343,Pub,197,1725.8101279751943
693,1342,Pub,84,606.2322523194583
693,448,Restaurant,116,751.2983728631616
693,443,Pub,41,1630.5989826714874
693,442,Pub,64,1231.0797549377533
694,1803,Restaurant,19,787.5538483513442
694,1802,Restaurant,1,1371.137318567464
694,1801,Restaurant,304,507.2713167930274
694,1800,Pub,42,1186.1912951499503
694,1799,Pub,130,1419.8241588290296
694,1349,Restaurant,1,2376.1657412861505
694,1798,Pub,30,587.7114410806439
694,1344,Pub,132,3636.417375865985
694,1342,Pub,26,2849.3576472664945
694,899,Restaurant,5,2778.666032022442
694,895,Restaurant,1,2912.1939849676605
694,448,Restaurant,3,3998.58179221553
694,1345,Restaurant,322,1641.5108975322696
695,1800,Pub,292,1166.927403738909
695,1805,Restaurant,2,1697.221347478476
695,1803,Restaurant,14,760.3077603691697
695,1802,Restaurant,36,1347.4601087366989
695,1801,Restaurant,140,482.5244112661293
695,1799,Pub,25,1406.4772218005724
695,448,Restaurant,2,4026.406019571912
695,1349,Restaurant,1,2402.655699938373
695,1347,Restaurant,321,2207.967495791257
695,1344,Pub,7,3663.389557174703
695,1342,Pub,22,2877.182109244945
695,1798,Pub,30,568.5916698705115
696,1342,Pub,94,227.1860077870857
696,1344,Pub,93,1371.286908356716
696,1345,Restaurant,263,1129.7231940216006
696,1343,Pub,71,1721.2547896683348
696,899,Restaurant,335,963.9742729433104
696,443,Pub,54,2222.678310561056
696,449,Restaurant,40,2043.8733332008528
696,448,Restaurant,12,1254.4371128409534
696,442,Pub,234,1726.2074219554163
696,895,Restaurant,12,1967.5884794132023
697,448,Restaurant,5,2461.9932423694468
697,1342,Pub,426,1314.9568853856658
697,1343,Pub,38,2422.4520024975827
697,1344,Pub,43,2234.151362666284
697,1345,Restaurant,435,115.59936204643778
697,1798,Pub,35,2023.4728819531729
697,1799,Pub,54,2613.982041156649
698,1803,Restaurant,29,814.8391464938112
698,1801,Restaurant,700,532.3224278991639
698,1799,Pub,1,1433.5870066290315
698,1342,Pub,1,2821.533219960956
698,1800,Pub,2,1205.7896204614322
699,1342,Pub,1,2821.533219960956
699,1798,Pub,1,607.5043917029398
699,1799,Pub,2,1433.5870066290315
699,1800,Pub,2,1205.7896204614322
699,1801,Restaurant,452,532.3224278991639
699,1802,Restaurant,1,1394.9677218955126
7,449,Restaurant,1,3445.3560770560584
7,1342,Pub,372,3538.6656701320285
7,1344,Pub,62,2441.5157462053103
7,448,Restaurant,99,3306.1476513267494
7,899,Restaurant,15,2933.217280834471
7,446,Restaurant,14,1487.8676628989012
7,444,Pub,68,1906.0454936918172
7,443,Pub,56,3962.4527243483776
7,442,Pub,48,3133.4046330906867
7,447,Restaurant,639,1524.3936357161024
70,442,Pub,150,1270.2784524087435
70,443,Pub,62,510.7848742826403
70,449,Restaurant,232,826.6177195469141
70,1342,Pub,143,2676.7000945263835
70,1343,Pub,35,2780.297123867365
70,1344,Pub,56,2465.3760386945646
700,1805,Restaurant,1,1322.00263162053
700,1802,Restaurant,1,1083.0831269386272
700,1801,Restaurant,436,332.7688332175869
700,1800,Pub,46,839.6847483894226
700,1799,Pub,396,1036.9728729043093
700,1344,Pub,30,3711.543944231693
700,1342,Pub,38,3022.351738884158
700,448,Restaurant,1,4166.044205502157
700,1798,Pub,42,270.5845117918289
701,448,Restaurant,10,2113.928599995782
701,892,Pub,29,2445.102585772553
701,893,Pub,35,2413.8541326521367
701,895,Restaurant,58,2433.029663751532
701,899,Restaurant,5,1592.7678525367314
701,1342,Pub,60,1095.3973850629
701,1343,Pub,346,2522.2235928153136
701,1344,Pub,42,2223.522119287182
701,1348,Restaurant,153,247.36337024322577
701,1801,Restaurant,320,2620.777891077721
702,1803,Restaurant,321,814.8391464938112
702,1801,Restaurant,149,532.3224278991639
702,1800,Pub,1,1205.7896204614322
702,1344,Pub,2,3609.458160501901
703,442,Pub,66,1761.923197002886
703,443,Pub,44,2225.2166097268723
703,448,Restaurant,338,1285.7785147540187
703,449,Restaurant,10,2066.015478184766
703,895,Restaurant,5,2047.8045058320265
703,899,Restaurant,32,1047.4563467318014
703,1342,Pub,88,311.85647394644195
703,1343,Pub,49,1805.001891743184
703,1344,Pub,297,1450.9054924793672
703,1345,Restaurant,299,1120.49245014012
703,1349,Restaurant,2,1161.6023591517555
704,1348,Restaurant,237,340.63657855675484
704,1343,Pub,148,2460.3277017116607
704,1344,Pub,161,2173.5077899032367
704,893,Pub,93,2319.568584493206
704,892,Pub,73,2352.999241921764
704,1342,Pub,100,1061.168397587816
705,1344,Pub,18,2259.7168923540344
705,1343,Pub,22,2176.1993315863506
705,896,Restaurant,467,523.5136770948535
705,898,Restaurant,342,683.6787480617309
705,894,Pub,38,1091.0291448120963
705,893,Pub,58,1128.1933901682833
705,892,Pub,257,1235.989188382472
705,895,Restaurant,43,1131.0830981624974
706,1799,Pub,281,1804.991284236531
706,1805,Restaurant,1,1846.581253138309
706,1803,Restaurant,5,1742.7185975920515
706,1802,Restaurant,5,2088.6668109248844
706,1801,Restaurant,6,1351.1819644848215
706,1800,Pub,30,1783.6071111948206
706,1798,Pub,38,1301.6638647738473
706,1344,Pub,41,2686.8051852219314
706,1345,Restaurant,282,930.7985176247064
706,1342,Pub,50,2000.4025720557256
706,899,Restaurant,6,1828.1269717894716
706,895,Restaurant,1,1984.893099778423
706,448,Restaurant,14,3136.687428854373
706,1347,Restaurant,322,1231.2996655335955
707,447,Restaurant,322,5856.237822287217
707,1798,Pub,1,607.5043917029398
707,1801,Restaurant,125,532.3224278991639
708,1805,Restaurant,274,381.8410092767778
708,1803,Restaurant,20,1522.486057678038
708,1802,Restaurant,9,1042.5526355911352
708,1801,Restaurant,10,1075.678036872059
708,1800,Pub,56,687.2881871504659
708,1799,Pub,153,392.8302587412909
708,1344,Pub,202,3846.435493500888
708,1349,Restaurant,1,2623.3841383462127
708,1342,Pub,43,3417.989065453581
708,899,Restaurant,47,3039.938945629608
708,895,Restaurant,7,2704.2096920018757
708,448,Restaurant,333,4504.2209882365205
708,1798,Pub,56,877.9650757779243
709,1800,Pub,71,1378.2662511367523
709,1803,Restaurant,86,481.5005121274618
709,1802,Restaurant,10,1215.9281131532623
709,1801,Restaurant,19,978.4966186315468
709,1799,Pub,62,1789.6997216387622
709,1798,Pub,97,1155.2226540581837
709,1344,Pub,45,4839.650925468859
709,1342,Pub,51,3986.233914666309
709,899,Restaurant,8,3984.72749354194
709,448,Restaurant,9,5127.753864323491
709,447,Restaurant,322,7098.730675449372
71,1349,Restaurant,2,3475.6457085833736
71,1344,Pub,237,2465.3760386945646
71,1342,Pub,73,2676.7000945263835
71,899,Restaurant,7,3086.2316112194617
71,898,Restaurant,2,4015.169153699049
71,1343,Pub,53,2780.297123867365
71,449,Restaurant,616,826.6177195469141
71,448,Restaurant,12,1571.9742919837072
71,443,Pub,55,510.7848742826403
71,442,Pub,67,1270.2784524087435
71,895,Restaurant,9,3860.549340127629
710,1802,Restaurant,1,1186.788930258435
710,1801,Restaurant,329,986.4052728747192
710,1800,Pub,36,1360.1532902240845
710,1799,Pub,19,1772.8102203354435
710,1798,Pub,177,1158.7984487984895
710,1342,Pub,12,4023.6086603237536
710,899,Restaurant,2,4015.233615281687
710,895,Restaurant,2,4132.976866959587
710,448,Restaurant,1,5166.028282463431
710,1803,Restaurant,125,492.71441590612267
710,1344,Pub,33,4870.831102539097
711,1343,Pub,1,2488.2684645673125
711,1348,Restaurant,284,316.13967397366315
711,892,Pub,2,2379.097296637105
711,1342,Pub,1,1087.0873504715094
712,446,Restaurant,322,4959.422465108762
712,892,Pub,1,2379.097296637105
712,893,Pub,1,2345.1882746444494
712,1343,Pub,1,2488.2684645673125
712,1348,Restaurant,125,316.13967397366315
713,1342,Pub,2,1087.0873504715094
713,1343,Pub,2,2488.2684645673125
713,1348,Restaurant,291,316.13967397366315
713,1801,Restaurant,1,2550.030363716309
714,1349,Restaurant,2,914.4347684297804
714,1345,Restaurant,565,523.67896847564
714,1344,Pub,149,1741.239514899919
714,1343,Pub,169,2001.644494401409
714,1342,Pub,103,710.6851059727379
714,893,Pub,101,1858.7029362835915
714,892,Pub,83,1886.4738060096645
714,448,Restaurant,18,1849.455880993336
714,895,Restaurant,42,1878.1335727928245
715,442,Pub,131,1761.923197002886
715,443,Pub,49,2225.2166097268723
715,448,Restaurant,16,1285.7785147540187
715,899,Restaurant,1,1047.4563467318014
715,1342,Pub,270,311.85647394644195
715,1343,Pub,53,1805.001891743184
715,1344,Pub,57,1450.9054924793672
715,1345,Restaurant,263,1120.49245014012
716,1344,Pub,2,1741.239514899919
716,1802,Restaurant,322,3441.09335151328
716,1345,Restaurant,134,523.67896847564
716,1342,Pub,4,710.6851059727379
716,1343,Pub,4,2001.644494401409
716,895,Restaurant,1,1878.1335727928245
716,893,Pub,5,1858.7029362835915
716,892,Pub,4,1886.4738060096645
716,448,Restaurant,1,1849.455880993336
717,1342,Pub,1,1087.0873504715094
717,1343,Pub,2,2488.2684645673125
717,1344,Pub,2,2200.9357943211608
717,1348,Restaurant,128,316.13967397366315
717,1802,Restaurant,323,3396.2407838464906
718,1348,Restaurant,740,538.7627955490669
718,1344,Pub,4,1907.4649538942372
718,1343,Pub,3,2219.442983226595
718,893,Pub,3,2205.0511526036457
718,892,Pub,15,2225.0252308324734
718,895,Restaurant,5,2224.846533665523
719,1799,Pub,44,935.0542496230664
719,1803,Restaurant,9,1980.2673595253373
719,1802,Restaurant,5,1603.6503765576351
719,1801,Restaurant,77,1494.4146691338062
719,1800,Pub,45,1244.8808038597945
719,1798,Pub,429,1301.4938146899983
719,899,Restaurant,16,2647.5716118194423
719,1348,Restaurant,1,3074.094674877844
719,1346,Restaurant,604,416.9134782754791
719,1344,Pub,94,3413.4890818139525
719,1342,Pub,13,3118.6605107255427
719,448,Restaurant,1,4151.338497087724
719,1349,Restaurant,1,2247.557106472288
72,1342,Pub,74,1210.6536060171177
72,1348,Restaurant,113,95.21062335045492
72,1344,Pub,55,2350.746250422037
72,1343,Pub,134,2661.053118911979
72,899,Restaurant,7,1744.9241774523484
72,895,Restaurant,24,2595.5690410426514
72,893,Pub,77,2576.3517472366243
72,892,Pub,62,2606.7942585742003
72,448,Restaurant,1,2179.8697252898623
72,897,Restaurant,323,3209.8239207875245
720,892,Pub,94,357.5718970953639
720,893,Pub,89,466.1687224795895
720,894,Pub,148,538.4018231605191
720,895,Restaurant,462,470.92265095183336
720,898,Restaurant,14,899.4870443518594
720,1343,Pub,166,718.7664560746954
720,1344,Pub,151,1018.2057738499776
720,1349,Restaurant,1,1090.0231768922108
721,893,Pub,1,2205.0511526036457
721,1348,Restaurant,135,538.7627955490669
721,449,Restaurant,322,2568.881963116758
721,892,Pub,1,2225.0252308324734
722,1801,Restaurant,7,1812.4699322663903
722,448,Restaurant,5,2680.5326167203857
722,1342,Pub,57,1533.8896584112265
722,1344,Pub,47,2439.235270953003
722,1345,Restaurant,137,313.9758384396463
722,1347,Restaurant,322,1068.0330079293133
722,1798,Pub,287,1821.24260642702
722,1799,Pub,63,2443.142400871207
722,1800,Pub,55,2367.686609470018
723,1348,Restaurant,300,538.7627955490669
723,1344,Pub,5,1907.4649538942372
723,1802,Restaurant,2,3652.5673161836894
723,1342,Pub,1,771.678599057616
723,895,Restaurant,3,2224.846533665523
723,899,Restaurant,2,1322.7053215137837
723,892,Pub,11,2225.0252308324734
723,1343,Pub,5,2219.442983226595
724,448,Restaurant,4,5294.3795282872425
724,899,Restaurant,1,3771.608003342696
724,1342,Pub,38,4333.723437766432
724,1344,Pub,25,4443.195655895741
724,1798,Pub,47,2223.7511610599445
724,1799,Pub,61,1404.3476969726037
724,1800,Pub,195,1808.920795496856
724,1801,Restaurant,2,2414.731987417815
724,1802,Restaurant,12,2017.74460645851
724,1805,Restaurant,445,1000.4802074512378
725,1805,Restaurant,4,1823.5261076945608
725,1802,Restaurant,10,2071.798024934986
725,1801,Restaurant,332,1339.3512988390175
725,1800,Pub,53,1765.1170136749292
725,1799,Pub,44,1783.7060249080423
725,899,Restaurant,5,1838.4408998862705
725,1345,Restaurant,281,953.3117309674308
725,1344,Pub,43,2696.985193260494
725,1342,Pub,263,2017.9694070816035
725,1798,Pub,65,1287.036438499471
725,448,Restaurant,62,3153.1350811040725
726,1801,Restaurant,2,1588.0029741776088
726,1799,Pub,35,2124.1718223234134
726,1800,Pub,38,2081.10102467881
726,1798,Pub,50,1566.5833848137463
726,1344,Pub,35,2505.474224208
726,1342,Pub,337,1726.7519617178143
726,448,Restaurant,61,2873.0212658204014
726,1345,Restaurant,234,606.0312861998323
